page,id_in_page,details_page_url,agency_or_not
21,48,https://www.sortlist.com/agency/gleetech,1
21,49,https://www.sortlist.com/agency/maxsoft-solutions,1
21,50,https://www.sortlist.com/agency/ongraph-technologies-private-limited,1
22,1,https://www.sortlist.com/agency/echoua,1
22,2,https://www.sortlist.com/agency/budacode,1
22,3,https://www.sortlist.com/agency/radialspark,1
22,4,https://www.sortlist.com/agency/uexel,1
22,5,https://www.sortlist.com/agency/mkg-soluciones,1
22,6,https://www.sortlist.com/agency/cg-imagine-invent,1
22,7,https://www.sortlist.com/agency/coma-ag,1
22,8,https://www.sortlist.com/agency/180-creative,1
22,9,https://www.sortlist.com/agency/appwithus-gmbh,1
22,10,https://www.sortlist.com/agency/quantum-mob,1
22,11,https://www.sortlist.com/agency/niftic-agency,1
22,12,https://www.sortlist.com/agency/afriness,1
22,13,https://www.sortlist.com/agency/dv-infosoft-pvt-ltd,1
22,14,https://www.sortlist.com/agency/sky-incom,1
22,15,https://www.sortlist.com/agency/sciflare-technologies,1
22,16,https://www.sortlist.com/agency/finedge-fintech-solutions,1
22,17,https://www.sortlist.com/agency/doctores-web,1
22,18,https://www.sortlist.com/agency/shinka,1
22,19,https://www.sortlist.com/agency/taqnia-al-multazim,1
22,20,https://www.sortlist.com/agency/craftworkz,1
22,21,https://www.sortlist.com/agency/ifox-code,1
22,22,https://www.sortlist.com/agency/smartest-media,1
22,23,https://www.sortlist.com/agency/orao-web,1
22,24,https://www.sortlist.com/agency/amplemind,1
22,25,https://www.sortlist.com/agency/light-digit,1
22,26,https://www.sortlist.com/agency/promatics-technologies,1
22,27,https://www.sortlist.com/agency/everdune-mobile-b-v,1
22,28,https://www.sortlist.com/agency/information-process-solutions,1
22,29,https://www.sortlist.com/agency/crestinfotech,1
22,30,https://www.sortlist.com/agency/costainternet-com,1
22,31,https://www.sortlist.com/agency/key-solutions,1
22,32,https://www.sortlist.com/agency/navabrind-it-solutions,1
22,33,https://www.sortlist.com/agency/grey-shack,1
22,34,https://www.sortlist.com/agency/protonbits-software-pvt-ltd,1
22,35,https://www.sortlist.com/agency/red-button-digital,1
22,36,https://www.sortlist.com/agency/ab-it,1
22,37,https://www.sortlist.com/agency/relia-software,1
22,38,https://www.sortlist.com/agency/appinventiv,1
22,39,https://www.sortlist.com/agency/camberi,1
22,40,https://www.sortlist.com/agency/we-jelly-llc-2,1
22,41,https://www.sortlist.com/agency/worth-sapiens,1
22,42,https://www.sortlist.com/agency/black-bullet-on-target-digital-solutions,1
22,43,https://www.sortlist.com/agency/41studio,1
22,44,https://www.sortlist.com/agency/unagi,1
22,45,https://www.sortlist.com/agency/xcommerce,1
22,46,https://www.sortlist.com/agency/maven-digital-asia,1
22,47,https://www.sortlist.com/agency/devtel-software,1
22,48,https://www.sortlist.com/agency/digifutura,1
22,49,https://www.sortlist.com/agency/round-robot,1
22,50,https://www.sortlist.com/agency/ideamotive,1
23,1,https://www.sortlist.com/agency/estudio-objetivo-creativo-s-l,1
23,2,https://www.sortlist.com/agency/idmetafora,1
23,3,https://www.sortlist.com/agency/creativ-7,1
23,4,https://www.sortlist.com/agency/brandinal-2,1
23,5,https://www.sortlist.com/agency/seo-pickle,1
23,6,https://www.sortlist.com/agency/pentatech,1
23,7,https://www.sortlist.com/agency/spira-dreams-s-l,1
23,8,https://www.sortlist.com/agency/mobiloitte,1
23,9,https://www.sortlist.com/agency/formulae,1
23,10,https://www.sortlist.com/agency/webdesign7,1
23,11,https://www.sortlist.com/agency/centro-web-barcelona,1
23,12,https://www.sortlist.com/agency/nimio-estudio,1
23,13,https://www.sortlist.com/agency/quicktech,1
23,14,https://www.sortlist.com/agency/open2be,1
23,15,https://www.sortlist.com/agency/travelpd,1
23,16,https://www.sortlist.com/agency/it-by-it-professionals,1
23,17,https://www.sortlist.com/agency/iwit-systems,1
23,18,https://www.sortlist.com/agency/redment,1
23,19,https://www.sortlist.com/agency/lutendo,1
23,20,https://www.sortlist.com/agency/pranamya-digital-marketing-solutions,1
23,21,https://www.sortlist.com/agency/blueapple-technologies-pvt-ltd,1
23,22,https://www.sortlist.com/agency/uniqode,1
23,23,https://www.sortlist.com/agency/vodjo,1
23,24,https://www.sortlist.com/agency/netkata-digital-agency,1
23,25,https://www.sortlist.com/agency/prompt-softech,1
23,26,https://www.sortlist.com/agency/apparence,1
23,27,https://www.sortlist.com/agency/sompom-agence-digitale,1
23,28,https://www.sortlist.com/agency/foryard,1
23,29,https://www.sortlist.com/agency/pulsehyip,1
23,30,https://www.sortlist.com/agency/nesbase,1
23,31,https://www.sortlist.com/agency/leanium-technology,1
23,32,https://www.sortlist.com/agency/thoughtline-europe-bv,1
23,33,https://www.sortlist.com/agency/beirdo-digital-studio,1
23,34,https://www.sortlist.com/agency/net-soft-solutions,1
23,35,https://www.sortlist.com/agency/helsh-js,1
23,36,https://www.sortlist.com/agency/flynaut-llc,1
23,37,https://www.sortlist.com/agency/connectlime,1
23,38,https://www.sortlist.com/agency/twenty-one,1
23,39,https://www.sortlist.com/agency/ohmycode,1
23,40,https://www.sortlist.com/agency/computer-engineering-space,1
23,41,https://www.sortlist.com/agency/404-mobile-web-software,1
23,42,https://www.sortlist.com/agency/nobox-idea,1
23,43,https://www.sortlist.com/agency/blanxs,1
23,44,https://www.sortlist.com/agency/foryard-studio-amsterdam,1
23,45,https://www.sortlist.com/agency/synesthesia,1
23,46,https://www.sortlist.com/agency/artep-digital,1
23,47,https://www.sortlist.com/agency/fenix-tech,1
23,48,https://www.sortlist.com/agency/apps-360,1
23,49,https://www.sortlist.com/agency/modtech-solutions,1
23,50,https://www.sortlist.com/agency/factory-7,1
24,1,https://www.sortlist.com/agency/sofogen,1
24,2,https://www.sortlist.com/agency/intertel,1
24,3,https://www.sortlist.com/agency/itcraft,1
24,4,https://www.sortlist.com/agency/steelkiwi-inc,1
24,5,https://www.sortlist.com/agency/nextpath-software-consulting,1
24,6,https://www.sortlist.com/agency/zealous-system,1
24,7,https://www.sortlist.com/agency/softak-solutions-pvt-ltd,1
24,8,https://www.sortlist.com/agency/thinslices,1
24,9,https://www.sortlist.com/agency/cheshta-infotech-pvt-ltd,1
24,10,https://www.sortlist.com/agency/wits,1
24,11,https://www.sortlist.com/agency/iglobsyn-technologies,1
24,12,https://www.sortlist.com/agency/kimerikal,1
24,13,https://www.sortlist.com/agency/slixed,1
24,14,https://www.sortlist.com/agency/gudiz,1
24,15,https://www.sortlist.com/agency/e-thos-ssii,1
24,16,https://www.sortlist.com/agency/visla,1
24,17,https://www.sortlist.com/agency/digitally-up,1
24,18,https://www.sortlist.com/agency/grey-hatch-innovations-llp,1
24,19,https://www.sortlist.com/agency/valke-net-media-bvba,1
24,20,https://www.sortlist.com/agency/marco-tesselli-product-communication-design,1
24,21,https://www.sortlist.com/agency/ioniva-yazilim,1
24,22,https://www.sortlist.com/agency/toumoro,1
24,23,https://www.sortlist.com/agency/la-mobilery-by-keyneosoft,1
24,24,https://www.sortlist.com/agency/quadterra,1
24,25,https://www.sortlist.com/agency/novanta9,1
24,26,https://www.sortlist.com/agency/cloudbia,1
24,27,https://www.sortlist.com/agency/input-squared-limited,1
24,28,https://www.sortlist.com/agency/e-obs-technologies,1
24,29,https://www.sortlist.com/agency/ubg-interactive,1
24,30,https://www.sortlist.com/agency/interservicios-s-a-s,1
24,31,https://www.sortlist.com/agency/chromedia,1
24,32,https://www.sortlist.com/agency/hevelop,1
24,33,https://www.sortlist.com/agency/lifted-solutions,1
24,34,https://www.sortlist.com/agency/nccsoft,1
24,35,https://www.sortlist.com/agency/varlorys,1
24,36,https://www.sortlist.com/agency/tech-harrier,1
24,37,https://www.sortlist.com/agency/mango-software,1
24,38,https://www.sortlist.com/agency/agen-mit,1
24,39,https://www.sortlist.com/agency/artcore-society-2,1
24,40,https://www.sortlist.com/agency/nextfunc-co-ltd,1
24,41,https://www.sortlist.com/agency/technologies-unlimited,1
24,42,https://www.sortlist.com/agency/pixelfield,1
24,43,https://www.sortlist.com/agency/thinkstartpl,1
24,44,https://www.sortlist.com/agency/guaschapp-sl,1
24,45,https://www.sortlist.com/agency/maestro-technology-services-pvt-ltd,1
24,46,https://www.sortlist.com/agency/mindtech-apps,1
24,47,https://www.sortlist.com/agency/think-future-technologies,1
24,48,https://www.sortlist.com/agency/enginex-2,1
24,49,https://www.sortlist.com/agency/wontech-it-brokers,1
24,50,https://www.sortlist.com/agency/app-coders-bahrain,1
25,1,https://www.sortlist.com/agency/graphem-solutions-inc,1
25,2,https://www.sortlist.com/agency/western-investment,1
25,3,https://www.sortlist.com/agency/ici-la-lune,1
25,4,https://www.sortlist.com/agency/alluxi,1
25,5,https://www.sortlist.com/agency/simple-concept,1
25,6,https://www.sortlist.com/agency/elixsr-ltd,1
25,7,https://www.sortlist.com/agency/mon-solution-sdn-bhd,1
25,8,https://www.sortlist.com/agency/qsoft-vietnam,1
25,9,https://www.sortlist.com/agency/attractor-software-llc,1
25,10,https://www.sortlist.com/agency/embrio-gmbh,1
25,11,https://www.sortlist.com/agency/stonek-limited,1
25,12,https://www.sortlist.com/agency/elligense,1
25,13,https://www.sortlist.com/agency/riksof,1
25,14,https://www.sortlist.com/agency/xfive,1
25,15,https://www.sortlist.com/agency/unsalted,1
25,16,https://www.sortlist.com/agency/io-web-studio,1
25,17,https://www.sortlist.com/agency/blockchainlabs-ai,1
25,18,https://www.sortlist.com/agency/pxm-united-kingdom,1
25,19,https://www.sortlist.com/agency/al-ghulail-pxm-international,1
25,20,https://www.sortlist.com/agency/oliver-pxm-pakistan,1
25,21,https://www.sortlist.com/agency/webomindapps-web-designing-and-development-company,1
25,22,https://www.sortlist.com/agency/serpde,1
25,23,https://www.sortlist.com/agency/codestringers,1
25,24,https://www.sortlist.com/agency/razmon,1
25,25,https://www.sortlist.com/agency/d-g-i-departamento-gallego-de-informatica,1
25,26,https://www.sortlist.com/agency/dg-makin,1
25,27,https://www.sortlist.com/agency/appnovation-belgium,1
25,28,https://www.sortlist.com/agency/cactussoft,1
25,29,https://www.sortlist.com/agency/appycodes,1
25,30,https://www.sortlist.com/agency/untold-studio,1
25,31,https://www.sortlist.com/agency/web-atrio,1
25,32,https://www.sortlist.com/agency/appagility,1
25,33,https://www.sortlist.com/agency/pixel-radius,1
25,34,https://www.sortlist.com/agency/monsieur,1
25,35,https://www.sortlist.com/agency/horizoncore,1
25,36,https://www.sortlist.com/agency/rise,1
25,37,https://www.sortlist.com/agency/pt-klik-nusaputra-komunindo-2,1
25,38,https://www.sortlist.com/agency/shcode,1
25,39,https://www.sortlist.com/agency/bizmindz,1
25,40,https://www.sortlist.com/agency/flint-hills-group,1
25,41,https://www.sortlist.com/agency/miwebb,1
25,42,https://www.sortlist.com/agency/desarrollos-digitales-m2,1
25,43,https://www.sortlist.com/agency/sugoi-labs,1
25,44,https://www.sortlist.com/agency/chipi-advertising,1
25,45,https://www.sortlist.com/agency/falcon-smart,1
25,46,https://www.sortlist.com/agency/futurize,1
25,47,https://www.sortlist.com/agency/matrix-internet,1
25,48,https://www.sortlist.com/agency/flying-penguins-ind,1
25,49,https://www.sortlist.com/agency/salspot-software,1
25,50,https://www.sortlist.com/agency/lemur-in-the-box-sl,1
26,1,https://www.sortlist.com/agency/piximind,1
26,2,https://www.sortlist.com/agency/decipher-zone-softwares,1
26,3,https://www.sortlist.com/agency/miitech,1
26,4,https://www.sortlist.com/agency/web-lagoon,1
26,5,https://www.sortlist.com/agency/blink-ux,1
26,6,https://www.sortlist.com/agency/quantumsoftech,1
26,7,https://www.sortlist.com/agency/facile-consulting-private-limited,1
26,8,https://www.sortlist.com/agency/lobean-solutions,1
26,9,https://www.sortlist.com/agency/seirim,1
26,10,https://www.sortlist.com/agency/am-webtech,1
26,11,https://www.sortlist.com/agency/team4code,1
26,12,https://www.sortlist.com/agency/23knots,1
26,13,https://www.sortlist.com/agency/wiratek-consulting,1
26,14,https://www.sortlist.com/agency/smart-smith-infotech,1
26,15,https://www.sortlist.com/agency/agiletech-vietnam,1
26,16,https://www.sortlist.com/agency/thorgate,1
26,17,https://www.sortlist.com/agency/tophat-soft-srl,1
26,18,https://www.sortlist.com/agency/cloud-shaker,1
26,19,https://www.sortlist.com/agency/ideal-dimension,1
26,20,https://www.sortlist.com/agency/dwynmedia,1
26,21,https://www.sortlist.com/agency/lava-x-technologies-sdn-bhd,1
26,22,https://www.sortlist.com/agency/testhouse-ltd,1
26,23,https://www.sortlist.com/agency/abbeal,1
26,24,https://www.sortlist.com/agency/fabien-le-corre,1
26,25,https://www.sortlist.com/agency/testing,1
26,26,https://www.sortlist.com/agency/terraform-mobile-app-development,1
26,27,https://www.sortlist.com/agency/buenos-codigos,1
26,28,https://www.sortlist.com/agency/deluxcode,1
26,29,https://www.sortlist.com/agency/nobody-mx,1
26,30,https://www.sortlist.com/agency/user-agency,1
26,31,https://www.sortlist.com/agency/cliento-ca,1
26,32,https://www.sortlist.com/agency/royalsoft,1
26,33,https://www.sortlist.com/agency/linogy,1
26,34,https://www.sortlist.com/agency/pointbreak,1
26,35,https://www.sortlist.com/agency/mbicycle,1
26,36,https://www.sortlist.com/agency/stoneage-solutions-pvt-ltd,1
26,37,https://www.sortlist.com/agency/novoid,1
26,38,https://www.sortlist.com/agency/bits-of-love,1
26,39,https://www.sortlist.com/agency/clevercastic,1
26,40,https://www.sortlist.com/agency/techzoid-microsystem,1
26,41,https://www.sortlist.com/agency/altoros,1
26,42,https://www.sortlist.com/agency/atomize,1
26,43,https://www.sortlist.com/agency/web-foundation,1
26,44,https://www.sortlist.com/agency/divi,1
26,45,https://www.sortlist.com/agency/outsourcify,1
26,46,https://www.sortlist.com/agency/inforox,1
26,47,https://www.sortlist.com/agency/ifa-softech,1
26,48,https://www.sortlist.com/agency/itsc-web-and-application-design,1
26,49,https://www.sortlist.com/agency/suffix,1
26,50,https://www.sortlist.com/agency/oryxnet,1
27,1,https://www.sortlist.com/agency/lux-medialab-design,1
27,2,https://www.sortlist.com/agency/cominity,1
27,3,https://www.sortlist.com/agency/good-news-4-me-egypt,1
27,4,https://www.sortlist.com/agency/seres-inertes-s-l,1
27,5,https://www.sortlist.com/agency/avesta-group,1
27,6,https://www.sortlist.com/agency/way2-ecommerce,1
27,7,https://www.sortlist.com/agency/web-r-d-informatique,1
27,8,https://www.sortlist.com/agency/xenber-sdn-bhd,1
27,9,https://www.sortlist.com/agency/whizpool,1
27,10,https://www.sortlist.com/agency/rekaweb-dot-my,1
27,11,https://www.sortlist.com/agency/saufik,1
27,12,https://www.sortlist.com/agency/objective-1,1
27,13,https://www.sortlist.com/agency/divwy-technologies,1
27,14,https://www.sortlist.com/agency/tech-dany,1
27,15,https://www.sortlist.com/agency/fkt42-gmbh,1
27,16,https://www.sortlist.com/agency/tomana-digital,1
27,17,https://www.sortlist.com/agency/goanation,1
27,18,https://www.sortlist.com/agency/smiss,1
27,19,https://www.sortlist.com/agency/blue-sparrow-apps,1
27,20,https://www.sortlist.com/agency/applover-ltd,1
27,21,https://www.sortlist.com/agency/techrefic-technologies-private-limited,1
27,22,https://www.sortlist.com/agency/synavos,1
27,23,https://www.sortlist.com/agency/smartbees-software-house,1
27,24,https://www.sortlist.com/agency/trileotech,1
27,25,https://www.sortlist.com/agency/quest-infosense,1
27,26,https://www.sortlist.com/agency/enia-2,1
27,27,https://www.sortlist.com/agency/just-quality,1
27,28,https://www.sortlist.com/agency/td-developpement,1
27,29,https://www.sortlist.com/agency/chimpance,1
27,30,https://www.sortlist.com/agency/dxtravela,1
27,31,https://www.sortlist.com/agency/siadev,1
27,32,https://www.sortlist.com/agency/nerdyfactory,1
27,33,https://www.sortlist.com/agency/icast-foundry-management-software,1
27,34,https://www.sortlist.com/agency/oberig-d-o-o,1
27,35,https://www.sortlist.com/agency/mtribe-studio-sdn-bhd,1
27,36,https://www.sortlist.com/agency/comrax,1
27,37,https://www.sortlist.com/agency/codrr,1
27,38,https://www.sortlist.com/agency/cristi-beres,1
27,39,https://www.sortlist.com/agency/spawoz-technologies,1
27,40,https://www.sortlist.com/agency/unique-digital,1
27,41,https://www.sortlist.com/agency/grupo-camaleon-agencia-de-medios,1
27,42,https://www.sortlist.com/agency/theme-nepal,1
27,43,https://www.sortlist.com/agency/appremium-smart-agency,1
27,44,https://www.sortlist.com/agency/hash-tech,1
27,45,https://www.sortlist.com/agency/rashedi-consulting,1
27,46,https://www.sortlist.com/agency/alphamosa,1
27,47,https://www.sortlist.com/agency/wemaj-in,1
27,48,https://www.sortlist.com/agency/technical-blue,1
27,49,https://www.sortlist.com/agency/kenya-website-designers,1
27,50,https://www.sortlist.com/agency/nextbrain-technologies,1
28,1,https://www.sortlist.com/agency/becoms,1
28,2,https://www.sortlist.com/agency/brightery-egypt,1
28,3,https://www.sortlist.com/agency/axon-active,1
28,4,https://www.sortlist.com/agency/anaconex-solutions,1
28,5,https://www.sortlist.com/agency/cxcsystems,1
28,6,https://www.sortlist.com/agency/mobelite,1
28,7,https://www.sortlist.com/agency/rentcubo,1
28,8,https://www.sortlist.com/agency/redradix,1
28,9,https://www.sortlist.com/agency/dthree-digital-2,1
28,10,https://www.sortlist.com/agency/zeta-box,1
28,11,https://www.sortlist.com/agency/webpuppies-2,1
28,12,https://www.sortlist.com/agency/tangar-infotech-pvt-ltd,1
28,13,https://www.sortlist.com/agency/pxm-khi,1
28,14,https://www.sortlist.com/agency/innow8-apps,1
28,15,https://www.sortlist.com/agency/codixt,1
28,16,https://www.sortlist.com/agency/lmp-tech-solutions,1
28,17,https://www.sortlist.com/agency/artic-digital,1
28,18,https://www.sortlist.com/agency/appinzpire-apps-solution,1
28,19,https://www.sortlist.com/agency/darpass,1
28,20,https://www.sortlist.com/agency/datapierce-consulting,1
28,21,https://www.sortlist.com/agency/indylogix-solutions,1
28,22,https://www.sortlist.com/agency/hairun-technology,1
28,23,https://www.sortlist.com/agency/deerweb,1
28,24,https://www.sortlist.com/agency/diesdas-digital,1
28,25,https://www.sortlist.com/agency/medabotics-http-www-medabotics-se,1
28,26,https://www.sortlist.com/agency/androtiyas,1
28,27,https://www.sortlist.com/agency/fish-on-fire,1
28,28,https://www.sortlist.com/agency/dashdevs-llc,1
28,29,https://www.sortlist.com/agency/lonestone,1
28,30,https://www.sortlist.com/agency/wise-systems-international,1
28,31,https://www.sortlist.com/agency/vicctechs,1
28,32,https://www.sortlist.com/agency/isarbits,1
28,33,https://www.sortlist.com/agency/orimos-dev-srl,1
28,34,https://www.sortlist.com/agency/angry-nerds,1
28,35,https://www.sortlist.com/agency/sdd-technology,1
28,36,https://www.sortlist.com/agency/genabyte,1
28,37,https://www.sortlist.com/agency/noltic,1
28,38,https://www.sortlist.com/agency/oriented-no,1
28,39,https://www.sortlist.com/agency/agence-bulles,1
28,40,https://www.sortlist.com/agency/computools,1
28,41,https://www.sortlist.com/agency/afrologix,1
28,42,https://www.sortlist.com/agency/evoqia,1
28,43,https://www.sortlist.com/agency/suf-digital,1
28,44,https://www.sortlist.com/agency/aegis-softtech,1
28,45,https://www.sortlist.com/agency/img-global-infotech,1
28,46,https://www.sortlist.com/agency/aidantz-appmedia-private-limited,1
28,47,https://www.sortlist.com/agency/regur-technology-solutions,1
28,48,https://www.sortlist.com/agency/illu-graphic-design-and-web-development-services,1
28,49,https://www.sortlist.com/agency/coopmas-web-software-solutions,1
28,50,https://www.sortlist.com/agency/vera-company,1
29,1,https://www.sortlist.com/agency/codigodelsur,1
29,2,https://www.sortlist.com/agency/2front,1
29,3,https://www.sortlist.com/agency/floopen-studio,1
29,4,https://www.sortlist.com/agency/ozarrosoft,1
29,5,https://www.sortlist.com/agency/agence-xd,1
29,6,https://www.sortlist.com/agency/codelight-llc,1
29,7,https://www.sortlist.com/agency/innovature,1
29,8,https://www.sortlist.com/agency/consultingwhiz,1
29,9,https://www.sortlist.com/agency/epastelsoft,1
29,10,https://www.sortlist.com/agency/dennenboom,1
29,11,https://www.sortlist.com/agency/maven-cluster,1
29,12,https://www.sortlist.com/agency/kodestage-technology,1
29,13,https://www.sortlist.com/agency/coding-sans,1
29,14,https://www.sortlist.com/agency/next-ren-shanghai,1
29,15,https://www.sortlist.com/agency/logicsofts-australia,1
29,16,https://www.sortlist.com/agency/norgic-ab,1
29,17,https://www.sortlist.com/agency/nicuxgroup,1
29,18,https://www.sortlist.com/agency/new-discovery-agency,1
29,19,https://www.sortlist.com/agency/apidigit,1
29,20,https://www.sortlist.com/agency/star-labs-technologies,1
29,21,https://www.sortlist.com/agency/vola-software,1
29,22,https://www.sortlist.com/agency/netizen-experience,1
29,23,https://www.sortlist.com/agency/feelblack-technologie,1
29,24,https://www.sortlist.com/agency/berliner-digitalbuero-agentur-fuer-online-marketing,1
29,25,https://www.sortlist.com/agency/lumind-solutions,1
29,26,https://www.sortlist.com/agency/bam-interactive,1
29,27,https://www.sortlist.com/agency/42medien,1
29,28,https://www.sortlist.com/agency/junge-haie,1
29,29,https://www.sortlist.com/agency/horizon-alpha,1
29,30,https://www.sortlist.com/agency/compose-us,1
29,31,https://www.sortlist.com/agency/livin-identities,1
29,32,https://www.sortlist.com/agency/appsoluts,1
29,33,https://www.sortlist.com/agency/njiuko,1
29,34,https://www.sortlist.com/agency/connectivisten,1
29,35,https://www.sortlist.com/agency/initics-haftungsbeschraenkt,1
29,36,https://www.sortlist.com/agency/p-m,1
29,37,https://www.sortlist.com/agency/sunrise-software-solutions-corporation,1
29,38,https://www.sortlist.com/agency/provelop,1
29,39,https://www.sortlist.com/agency/solution-crea-web,1
29,40,https://www.sortlist.com/agency/devvv-io-2,1
29,41,https://www.sortlist.com/agency/epower,1
29,42,https://www.sortlist.com/agency/ikuzo,1
29,43,https://www.sortlist.com/agency/smart-business-development-llc,1
29,44,https://www.sortlist.com/agency/solutions-web-3,1
29,45,https://www.sortlist.com/agency/vacuumlabs,1
29,46,https://www.sortlist.com/agency/krish-technolabs,1
29,47,https://www.sortlist.com/agency/clarion-technologies,1
29,48,https://www.sortlist.com/agency/kokoen-gmbh,1
29,49,https://www.sortlist.com/agency/tecnolocal,1
29,50,https://www.sortlist.com/agency/kobalt-digital,1
30,1,https://www.sortlist.com/agency/awebi,1
30,2,https://www.sortlist.com/agency/blitz-sd,1
30,3,https://www.sortlist.com/agency/tatvasoft-uk,1
30,4,https://www.sortlist.com/agency/marketing-planet-ug-haftungsbeschraenkt,1
30,5,https://www.sortlist.com/agency/suitmedia-digital-agency,1
30,6,https://www.sortlist.com/agency/primis-digital-2,1
30,7,https://www.sortlist.com/agency/penguin-house-designs,1
30,8,https://www.sortlist.com/agency/acid-infotech-co-wll,1
30,9,https://www.sortlist.com/agency/marolix-technology-solutions-pvt-ltd,1
30,10,https://www.sortlist.com/agency/nan-business,1
30,11,https://www.sortlist.com/agency/actimage-2,1
30,12,https://www.sortlist.com/agency/anyalpha,1
30,13,https://www.sortlist.com/agency/onek-agency-2,1
30,14,https://www.sortlist.com/agency/fx-data-labs-pvt-ltd,1
30,15,https://www.sortlist.com/agency/rama-technologies,1
30,16,https://www.sortlist.com/agency/mobilunity,1
30,17,https://www.sortlist.com/agency/mip-ecommerce-agentur-myitplace,1
30,18,https://www.sortlist.com/agency/smoos-sarl,1
30,19,https://www.sortlist.com/agency/slashmobility,1
30,20,https://www.sortlist.com/agency/agence-facton,1
30,21,https://www.sortlist.com/agency/ispod-webagentur,1
30,22,https://www.sortlist.com/agency/curved-space,1
30,23,https://www.sortlist.com/agency/ste-solid-wall-consulting,1
30,24,https://www.sortlist.com/agency/agence-cosmo,1
30,25,https://www.sortlist.com/agency/basharweb,1
30,26,https://www.sortlist.com/agency/garco-consulting,1
30,27,https://www.sortlist.com/agency/360ground,1
30,28,https://www.sortlist.com/agency/lhaw-development-ug-haftungsbeschraenkt,1
30,29,https://www.sortlist.com/agency/aalpha-information-system-india-pvt-ltd,1
30,30,https://www.sortlist.com/agency/iupicode,1
30,31,https://www.sortlist.com/agency/artware-studio,1
30,32,https://www.sortlist.com/agency/innovative-encompass,1
30,33,https://www.sortlist.com/agency/limestudio,1
30,34,https://www.sortlist.com/agency/spring-technologies,1
30,35,https://www.sortlist.com/agency/artista-myanmar,1
30,36,https://www.sortlist.com/agency/techable,1
30,37,https://www.sortlist.com/agency/teachzy-virtual-classroom-software,1
30,38,https://www.sortlist.com/agency/the-cogent,1
30,39,https://www.sortlist.com/agency/derave-software,1
30,40,https://www.sortlist.com/agency/snappymob,1
30,41,https://www.sortlist.com/agency/asynth,1
30,42,https://www.sortlist.com/agency/equinox-is,1
30,43,https://www.sortlist.com/agency/kaapo-studio,1
30,44,https://www.sortlist.com/agency/travis-lykes,1
30,45,https://www.sortlist.com/agency/uvik-software,1
30,46,https://www.sortlist.com/agency/bdtask-limited,1
30,47,https://www.sortlist.com/agency/mindq,1
30,48,https://www.sortlist.com/agency/gda-3,1
30,49,https://www.sortlist.com/agency/soyhuce,1
30,50,https://www.sortlist.com/agency/codeworks,1
31,1,https://www.sortlist.com/agency/maxsol,1
31,2,https://www.sortlist.com/agency/gateway-digital,1
31,3,https://www.sortlist.com/agency/djangsters-gmbh,1
31,4,https://www.sortlist.com/agency/antdragon-sdn-bhd,1
31,5,https://www.sortlist.com/agency/iz-web-services,1
31,6,https://www.sortlist.com/agency/2btech,1
31,7,https://www.sortlist.com/agency/leadhouse-innovation,1
31,8,https://www.sortlist.com/agency/nisa-solutions-pvt-ltd,1
31,9,https://www.sortlist.com/agency/neon-infotech-pvt-ltd,1
31,10,https://www.sortlist.com/agency/rwabett-2,1
31,11,https://www.sortlist.com/agency/object-method,1
31,12,https://www.sortlist.com/agency/keky-technologies,1
31,13,https://www.sortlist.com/agency/code-less-agency,1
31,14,https://www.sortlist.com/agency/mawkn,1
31,15,https://www.sortlist.com/agency/successive-technologies,1
31,16,https://www.sortlist.com/agency/young-n-co,1
31,17,https://www.sortlist.com/agency/syscomweb-consultores-informaticos,1
31,18,https://www.sortlist.com/agency/apptaura,1
31,19,https://www.sortlist.com/agency/eluminous-technologies-pvt-ltd,1
31,20,https://www.sortlist.com/agency/aimform,1
31,21,https://www.sortlist.com/agency/kaolin-technologies,1
31,22,https://www.sortlist.com/agency/crescere-comunicacion,1
31,23,https://www.sortlist.com/agency/dasdomaindepot-de-gmbh,1
31,24,https://www.sortlist.com/agency/design-master-kuwait,1
31,25,https://www.sortlist.com/agency/sirion-developers-sl,1
31,26,https://www.sortlist.com/agency/data-wow,1
31,27,https://www.sortlist.com/agency/switch-business-solutions,1
31,28,https://www.sortlist.com/agency/marco-tesselli,1
31,29,https://www.sortlist.com/agency/webexecute-infotech,1
31,30,https://www.sortlist.com/agency/qarea,1
31,31,https://www.sortlist.com/agency/devstree-it-services-pvt-ltd,1
31,32,https://www.sortlist.com/agency/gig-cluster-technology,1
31,33,https://www.sortlist.com/agency/4ai-bilgi-teknolojileri-a-s,1
31,34,https://www.sortlist.com/agency/hypnotic-digital-agency,1
31,35,https://www.sortlist.com/agency/immerce-gmbh,1
31,36,https://www.sortlist.com/agency/al-khidma-systems,1
31,37,https://www.sortlist.com/agency/seekace-solutions-pvt-ltd,1
31,38,https://www.sortlist.com/agency/toobler-technologies,1
31,39,https://www.sortlist.com/agency/tma-pure-gmbh,1
31,40,https://www.sortlist.com/agency/02100-digital-gmbh,1
31,41,https://www.sortlist.com/agency/diligence-agency,1
31,42,https://www.sortlist.com/agency/revolveai,1
31,43,https://www.sortlist.com/agency/radtke-solutions-gmbh,1
31,44,https://www.sortlist.com/agency/bloombox-brand-engineers,1
31,45,https://www.sortlist.com/agency/egysystems,1
31,46,https://www.sortlist.com/agency/employcoder-it-outsourcing-company,1
31,47,https://www.sortlist.com/agency/codetribe-kenya,1
31,48,https://www.sortlist.com/agency/gtech-ventures,1
